305.250	494.85
305.500	697.42
305.750	432.34
306.000	299.52
306.250	664.46
306.500	563.36
306.750	399.42
307.000	476.49
307.250	574.89
307.500	427.90
307.750	327.95
308.000	570.15
308.250	601.05
308.500	557.86
308.750	422.48
309.000	549.51
309.250	597.04
309.500	463.52
309.750	522.50
310.000	704.62
310.250	451.63
310.500	531.70
310.750	416.58
311.000	444.22
311.250	537.93
311.500	414.22
311.750	486.06
312.000	318.47
312.250	444.95
312.500	556.33
312.750	377.16
313.000	483.37
313.250	577.49
313.500	522.97
313.750	446.93
314.000	440.74
314.250	383.27
314.500	445.54
314.750	365.14
315.000	487.02
315.250	647.97
315.500	384.84
315.750	486.42
316.000	608.67
316.250	460.07
316.500	564.38
316.750	472.01
317.000	459.88
317.250	436.66
317.500	569.75
317.750	823.04
318.000	591.21
318.250	645.77
318.500	640.79
318.750	486.06
319.000	477.14
319.250	449.33
319.500	466.49
319.750	353.75
320.000	428.56
320.250	697.50
320.500	438.87
320.750	428.21
321.000	544.80
321.250	461.75
321.500	536.64
321.750	657.18
322.000	830.10
322.250	445.77
322.500	494.92
322.750	439.67
323.000	555.69
323.250	610.49
323.500	457.62
323.750	682.05
324.000	450.63
324.250	503.61
324.500	499.37
324.750	565.94
325.000	594.61
325.250	275.68
325.500	497.06
325.750	486.63
326.000	518.77
326.250	433.13
326.500	466.47
326.750	318.26
327.000	325.46
327.250	501.30
327.500	383.24
327.750	565.86
328.000	482.34
328.250	530.19
328.500	439.40
328.750	418.10
329.000	515.07
329.250	362.87
329.500	397.39
329.750	452.32
330.000	609.73
330.250	427.97
330.500	468.32
330.750	616.58
331.000	340.76
331.250	405.42
331.500	511.01
331.750	291.00
332.000	543.64
332.250	258.22
332.500	516.45
332.750	371.31
333.000	388.27
333.250	398.01
333.500	447.67
333.750	322.11
334.000	404.42
334.250	377.49
334.500	384.32
334.750	377.27
335.000	329.90
335.250	302.73
335.500	460.29
335.750	570.00
336.000	509.14
336.250	372.44
336.500	386.79
336.750	530.72
337.000	354.16
337.250	419.45
337.500	324.72
337.750	540.72
338.000	353.49
338.250	297.97
338.500	451.18
338.750	475.51
339.000	395.99
339.250	438.50
339.500	257.61
339.750	270.59
340.000	431.57
340.250	305.59
340.500	430.00
340.750	485.46
341.000	417.03
341.250	378.19
341.500	394.18
341.750	344.51
342.000	391.06
342.250	337.31
342.500	273.63
342.750	357.98
343.000	371.83
343.250	437.47
343.500	483.41
343.750	445.09
344.000	400.26
344.250	366.00
344.500	314.65
344.750	333.22
345.000	282.94
345.250	453.11
345.500	347.19
345.750	345.69
346.000	425.12
346.250	335.90
346.500	415.51
346.750	354.18
347.000	309.57
347.250	392.19
347.500	342.16
347.750	424.03
348.000	348.71
348.250	444.55
348.500	460.51
348.750	488.35
349.000	302.50
349.250	549.95
349.500	385.86
349.750	354.87
350.000	359.23
350.250	323.19
350.500	328.99
350.750	292.52
351.000	406.86
351.250	321.33
351.500	357.42
351.750	426.68
352.000	304.01
352.250	315.13
352.500	465.42
352.750	404.43
353.000	382.43
353.250	378.90
353.500	370.96
353.750	346.09
354.000	372.76
354.250	298.94
354.500	528.38
354.750	492.03
355.000	362.21
355.250	397.22
355.500	441.86
355.750	379.47
356.000	293.96
356.250	296.00
356.500	397.61
356.750	396.04
357.000	327.60
357.250	382.45
357.500	375.11
357.750	290.16
358.000	246.25
358.250	391.47
358.500	241.43
358.750	416.23
359.000	250.55
359.250	281.38
359.500	390.68
359.750	267.56
360.000	305.71
360.250	305.07
360.500	488.31
360.750	302.07
361.000	305.36
361.250	362.99
361.500	419.38
361.750	303.57
362.000	486.71
362.250	322.41
362.500	287.29
362.750	313.35
363.000	352.61
363.250	259.90
363.500	318.77
363.750	407.28
364.000	352.80
364.250	359.82
364.500	425.59
364.750	328.74
365.000	409.40
365.250	396.84
365.500	393.44
365.750	351.36
366.000	295.59
366.250	217.96
366.500	331.74
366.750	305.58
367.000	345.52
367.250	257.88
367.500	367.31
367.750	340.33
368.000	281.56
368.250	291.34
368.500	314.42
368.750	286.83
369.000	327.15
369.250	259.56
369.500	304.63
369.750	314.82
370.000	233.58
370.250	470.55
370.500	239.19
370.750	217.62
371.000	274.91
371.250	243.04
371.500	316.73
371.750	277.73
372.000	342.92
372.250	288.60
372.500	361.81
372.750	252.54
373.000	267.61
373.250	346.35
373.500	261.82
373.750	340.81
374.000	361.35
374.250	259.09
374.500	364.96
374.750	258.81
375.000	256.33
375.250	279.25
375.500	397.76
375.750	322.40
376.000	218.78
376.250	352.81
376.500	272.15
376.750	348.41
377.000	301.58
377.250	233.90
377.500	269.10
377.750	255.98
378.000	363.70
378.250	299.10
378.500	342.52
378.750	236.64
379.000	264.63
379.250	276.52
379.500	272.99
379.750	329.20
380.000	267.05
380.250	300.46
380.500	231.54
380.750	271.18
381.000	292.91
381.250	270.98
381.500	263.40
381.750	292.63
382.000	222.90
382.250	305.12
382.500	258.79
382.750	225.92
383.000	360.72
383.250	257.00
383.500	298.40
383.750	235.84
384.000	277.01
384.250	243.15
384.500	294.51
384.750	341.24
385.000	253.63
385.250	305.36
385.500	356.64
385.750	390.67
386.000	274.16
386.250	310.17
386.500	425.44
386.750	312.64
387.000	427.19
387.250	330.00
387.500	278.64
387.750	305.11
388.000	353.87
388.250	305.06
388.500	286.26
388.750	281.69
389.000	347.90
389.250	251.78
389.500	286.73
389.750	253.13
390.000	248.28
390.250	210.31
390.500	387.49
390.750	362.33
391.000	325.38
391.250	324.01
391.500	285.87
391.750	240.71
392.000	285.52
392.250	498.89
392.500	255.54
392.750	409.28
393.000	341.86
393.250	281.40
393.500	300.41
393.750	258.24
394.000	300.23
394.250	354.43
394.500	226.80
394.750	322.93
395.000	252.81
395.250	337.87
395.500	318.32
395.750	322.89
396.000	336.89
396.250	314.31
396.500	253.92
396.750	215.17
397.000	362.68
397.250	229.54
397.500	272.90
397.750	251.33
398.000	328.30
398.250	242.76
398.500	317.57
398.750	312.57
399.000	194.64
399.250	179.32
399.500	448.06
399.750	283.48
400.000	278.90
400.250	296.47
400.500	359.26
400.750	291.45
401.000	341.87
401.250	270.01
401.500	314.57
401.750	299.28
402.000	312.66
402.250	240.26
402.500	210.27
402.750	269.73
403.000	193.76
403.250	313.88
403.500	365.19
403.750	217.80
404.000	368.51
404.250	301.10
404.500	284.02
404.750	348.72
405.000	321.70
405.250	327.84
405.500	299.01
405.750	314.64
406.000	324.46
406.250	350.69
406.500	392.71
406.750	345.04
407.000	303.23
407.250	279.27
407.500	310.99
407.750	345.20
408.000	316.25
408.250	288.94
408.500	262.27
408.750	328.93
409.000	293.74
409.250	258.49
409.500	244.43
409.750	259.16
410.000	289.66
410.250	289.84
410.500	258.61
410.750	344.93
411.000	305.02
411.250	236.20
411.500	301.63
411.750	283.60
412.000	274.71
412.250	354.84
412.500	314.79
412.750	263.73
413.000	344.36
413.250	315.84
413.500	404.15
413.750	267.52
414.000	354.96
414.250	304.18
414.500	243.53
414.750	246.63
415.000	204.21
415.250	285.71
415.500	229.39
415.750	407.13
416.000	327.10
416.250	229.76
416.500	300.25
416.750	432.23
417.000	313.21
417.250	337.93
417.500	393.12
417.750	308.63
418.000	392.72
418.250	260.61
418.500	306.42
418.750	261.37
419.000	308.46
419.250	338.41
419.500	279.83
419.750	345.47
420.000	316.47
420.000	400.11
420.000	99.93
